formatted_input
"2nd of 18, involved in finish | [RACE]: A well-contested handicap that tends to work out fairly well, and this looks no exception, a number of these looking of interest going forward; a sound gallop exposed any fitness chinks. | [HORSE]: had a good season last year, winning twice, and looked at least as good as ever returning at the age of 7 after 7 months off, in front before the winner in a soundly-run race having travelled best of all; in touch, loomed up 3f out, went on over 2f out, headed entering final 1f, edged left, kept on."
"2nd of 9, involved in finish | [RACE]: Yantarni looked to have plenty in his favour, but a horribly messy race didn't show him to advantage, the winner getting first run and looking a bit more straightforward, the first 2 pulling away from the bunch only very late on, several of the hard-to-fancy runners that appear to have run okay, perhaps somewhat flattered; the field raced as 2 groups in the centre, not much of an advantage either way in the way the race was run. | [HORSE]: couldn't follow up his comeback soft-ground win on the other course here, up 5lb, but this was still another useful run and he can probably progress some more."
"2nd of 6, involved in finish | [RACE]: A falsely-run handicap which favoured those ridden prominently, the first 3 occupying those positions throughout and the patiently-ridden favourite not seen to best advantage in fourth. | [HORSE]: who sat just off the winner, had every chance to go by in the straight but was outbattled. He did lack a recent run, however (only one in the field making his reappearance), and might come on for it. He's on a mark he can win off judged on last season's best."
"4th of 17, fairly beaten | [RACE]: A well-run handicap that suited those ridden with more patience, low numbers an advantage, too, the first 2 home drawn nearest to the far rail. | [HORSE]: shaped as if good heart after 12 weeks off, done no favours by the draw and forced to come widest of all in the straight, passing plenty; steadied at the start, dropped out, headway 2f out, kept on."
"2nd of 9, involved in finish | [RACE]: A weaker handicap than looked likely beforehand with most of those restrained in the second half of the field pulling their chance away, the second in particular and fourth doing well under the circumstances with the first and third ridden with greater efficiency on the day, the form overall untrustworthy as a result. | [HORSE]: might have found one too good but pretty much confirmed the promise of his run in the Britannia and has this as a platform on which he can build; mid-field, raced freely, pushed along 2f out, headway over 1f out, stayed on; though he was keen, his finishing effort suggests a return to 1m at some stage shouldn't be off the table."
"4th of 8, competitive | [RACE]: The emphasis was more on stamina than speed in this sprint handicap, the first 2 both likely to be just as effective over further and that proved the undoing of the favourite after he'd gone from the front with typical zest, the bare form not necessarily an accurate reflection. | [HORSE]: is better judged on previous form given she wasn't seen to best effect here; held up, forced to switch 2f out, one paced, not persevered with once held."
"Won | [RACE]: A straightforward race to assess, the first 2 both last-time-out winning 3-y-os, one considerably more progressive than the other, little to recommend those outside of the placings. | [HORSE]: completed a rapid hat-trick with at least as much in hand, breezing into it from the rear despite having to challenge wider and from further back than ideal, looking sure to rack up even more wins if holding her form during this busy spell; held up, travelled well, good headway out wide home turn, led final 1f, drew clear, had plenty in hand; holds plenty of entries and will remain of serious interest."
"2nd of 12, involved in finish | [RACE]: A fairly useful handicap with the joint-favourites fighting it out, The Turpinator having plenty of form at a higher level and holding off a more lightly-raced maiden having been allowed first run. | [HORSE]: found only one too good, but again ran well and is threatening to come good soon, in front too soon last time which perhaps contributed to him being left with a bit too much to do on this occasion; mid-field, shaken up 2f out, driven entering final 1f, ran on, conceded first run."
"2nd of 12, involved in finish | [RACE]: An ordinary, open-looking nursery, in which ability to handle the testing conditions was paramount, few of these having run on even soft ground previously; the action developed well towards the stand rail, with a position close to it seeming an advantage. | [HORSE]: had the highest draw and raced against the stands' rail which can often be the place to be at Haydock at this time of year. He was delivered to win his race but got tired in the last few strides and couldn't see it through. He is 0-9 but may be able to win something similar when the mud is flying."
"7th of 8, competitive | [RACE]: Form to treat with caution given the slow gallop, the first 4 finishing in a heap with just 3 short heads separating them, the order likely to be different another time, Prairie Falcon arguably shaping best given the came from further back than the other 3. | [HORSE]: without headgear, was given a considerate return from a 5-week break on his debut for new stable (left Laura Mongan 6,000 gns last month); led, took strong hold, headed under 2f out, weakened, not knocked about; he's lurking on a good mark these days and isn't one to write off."
"2nd of 9, involved in finish | [RACE]: A handicap which saw a useful performance by the oldest runner in the field, Qaasid coming down the outer to resume ways decisively back down in grade, neither the second or third getting the best of runs towards the inside. | [HORSE]: didn't take well to headgear and quickly got back on track going without, proving himself on firmer ground in the process and his mark is below the one that saw him shape well on reappearance so there's still races to be won with him this year; held up, headway when no room 2f out, switched 1f out, kept on, clear of remainder; one to be interested in."
"4th of 5, involved in finish | [RACE]: A lowly 3-y-o handicap, a couple disappointing and the winning favourite suited by the emphasis on speed. | [HORSE]: has probably got more ability than she's been able to show to date, but the suspicion is she isn't straightforward so she's not one for maximum faith as it stands; prominent, raced freely, challenged 2f out, hung right over 1f out, carried head awkwardly, no extra last ½f."
"4th of 14, involved in finish | [RACE]: A large field for a higher-grade sprint handicap, several of these having contested pattern or listed company, the winner last seen in the Middle Park, fitness potentially an issue that might have made the race less competitive, with 10 of the 14 having their first run of the year, though seemingly it turned out not to be a concern for the first 2; the field raced as one group down the centre, the pace a good one, the first 3 coming from off the pace, the winner right from the back of the field, some of those more at the sharp end perhaps better than the result. | [HORSE]: making handicap debut, after 7 months off, shaped very well, ridden much more prominently than the trio that beat her, plenty to like about the way she went about things with similar races in mind; handy, travelled well, shaken up under 2f out, led briefly 1f out, kept on; remains capable of better and one to be interested in again."
"5th of 13, involved in finish | [RACE]: Plenty of runners but only a middling handicap for the track, most fully exposed and well treated ones thin on the ground, an improving 4-y-o filly being the exception; the race seemed set up to bring the best out of those that were patiently ridden. | [HORSE]: was in a deeper race than he's been contesting and is holding his form well, maybe a bit better than the result in doing best of those ridden close up, too; prominent, every chance from 3f out, no extra entering final 1f."
"Won | [RACE]: Although no fewer than 10 of the 14 runners were having their first outing of the year, this still looked a highly competitive race of its type and it should throw up a winner or 2; it was strongly run, with the field well strung out in the back straight, but things became messy early in the home straight, quite a few finding trouble, the winner and third among them, the majority of the principals coming from off the pace, the fourth doing particularly well in the circumstances. | [HORSE]: strong in the betting and with a good record here, looked in fine shape after 6 months off and bounced back to his best, picking up well after his rider had to wait until the cutaway to find room, though the race was run ideally for him pace-wise; held up, tanked along, had to wait for gap early in straight, headway 2f out, led well inside final 1f, kept on, ridden out."
"5th of 11, well beaten | [RACE]: Reasonable-looking form for the grade with one imporving for a change of stable making her challenge latest of all to see off an unexposed type and one in top form; a fair gallop lifted far enough out to make this a good test. | [HORSE]: had the race run to suit but got outpaced early on the home bend and, left with too much ground to make up, wasn't hard ridden in the straight. Despite that, he still stayed on well, and at some point he's likely to take advantage of his declining mark."
"2nd of 11, involved in finish | [RACE]: Just the sort of handicap that suffers from its proximity to the Ebor meeting, though it was competitive enough in the circumstances, the winner taking a step forward under a change of tactics but seem to maximum effect with the second unfortunate not to run her down; the field came towards the stand side. | [HORSE]: wasted no time getting back to form, ridden in contrasting fashion to the winner, and unlucky not to win; steadied at the start, in rear, travelled well, effort under 2f out, good headway entering final 1f, took second last ½f, kept on well, just failed; he's going the right way now for current stable and can gain compensation before long."
"5th of 14, involved in finish | [RACE]: The track's feature race of the season attracted a competitive field, though a lack of 4-y-os and unexposed sorts means that it is probably just ordinary form in the context of good-quality handicaps around this trip, a bunched finish also giving reason not to rate the form too highly. | [HORSE]: , a useful four-time winner in France (all on good to soft), could prove a shrewd buy at 37,000euros after this promising first run for a new yard which does so well with new recruits, improving into a challenging position before his six-month absence began to tell late on. He'll be one to bear in mind next time."
"5th of 13, fairly beaten | [RACE]: A well-contested 3-y-o handicap that looks sure to produce improvers, the winner justifying favouritism in smooth style and several further back shaping with promise; the pace was sound and the first 3 were all waited with to a degree. | [HORSE]: a big eyecatcher on his nursery debut last autumn but not so good twice after, shaped encouragingly under a 7-lb claimer considering he lacked a recent run (off 6 months) and was running in a much better race than necessary, holding his own with useful rivals for a long way; helped force pace, outpaced 2f out, plugged on; it's easy to see him taking a lot of beating in a 0-65 or 0-70."
"4th of 8, well beaten | [RACE]: Fitzrovia was subsequently demoted | [HORSE]: came here in good form and is best excused this run; led, raced freely, saddle slipped after 1f, headed over 1f out, weakened."
"8th of 22, involved in finish | [RACE]: As fiercely a competitive handicap as the numbers suggested, the main action happening more towards the near side in the finish and Pressure's On was always in a good spot just behind the pace, a whole host of closers in behind him shaping well given troubled passages, not least his fellow dead-heater, Quest For Fun, who looked unlucky not get the outright success. | [HORSE]: ran creditably from a mark that's on the lenient side granted better luck than he got here; mid-field, headway when short of room and hampered over 1f out, ran on; will remain of interest."
"2nd of 10, involved in finish | [RACE]: A pair who'd been beaten only by progressive 3-y-os on their latest start headed the betting and they filled the places behind a handicap debutant from the same age group, but that doesn't tell the full tale, Dashing Panther shaping best at the weights and would have undoubtedly collected but for throwing it away late in the day, those in the frame clear of some uninteresting sorts. | [HORSE]: who'd bumped into a progressive 3-y-o when last seen 9 weeks earlier, found only one too good for the third start in a row down in grade but should have won; dwelt, raced wide/freely, mid-field, hung right soon after start, headway to lead 5f out, at least lengths clear driven entering straight, in command approaching final 1f, hung badly right soon after, headed close home; still relatively unexposed and although his sole win came when going this way around, he's likely to be suited by a return to a right-handed track on this evidence."
"3rd of 7, involved in finish | [RACE]: The front runner went off way too hard but others were caught out of their ground, and the winner - who was prominent in the main group - was in no danger once taking the lead in the final 1f. | [HORSE]: is a dual C&D winner who did far too much too soon but still clung on for third. He should remain competitive if he can distribute his energy more favourably."
"6th of 8, well beaten | [RACE]: A handicap that went the way of one who has recently been reinvented as a stayer, Rock Chant's turn of foot proving decisive, not many in behind ever really threatening. | [HORSE]: got rushed up to lead after a tardy start and fell in a hole when headed turning in, with the run surely coming too soon."
"4th of 25, involved in finish | [RACE]: A typical Wokingham in many ways, needing a smart performance from Unequal Love to come out on top, the fifth filly or mare to win the race this century, but the first since Interception in 2015; whether this form proves quite so strong as usual is debatable, as though the field initially raced in 2 groups, they both raced towards the centre and converged around halfway, space at a premium and several not seen to best effect, the first 6 able to pull a little way but in a heap in behind. | [HORSE]: has been sharpened up by the refitting of headgear and ran at least as well in defeat as when winning at Newbury, anchored by the 6 lb rise, though without which he wouldn't have made the cut; chased leader, went on before halfway, headed entering final 1f, kept on."
"7th of 9, fairly beaten | [RACE]: The draw typically played a part in deciding a sprint handicap in which a couple of those not so well drawn as the winner on the day will likely make more appeal next time; the leaders overdid things, the front 3 coming from the second or third waves. | [HORSE]: better than the bare facts of his last run at this venue, was well supported from his low draw but was taken on in front and didn't get home. He'll be of more interest when it looks as though he'll be able to dominate."
"Won | [RACE]: A fairly useful 3yo handicap, Enpassant doing enough to hold off handicap newcomer Moon Man. | [HORSE]: who has been tricky in the past to say the least, got it right this time having travelled well as he usually does, though he may have found himself in front earlier than ideal and didn't do a great deal once there. This was his first win (disqualified once) but wouldn't be a good thing to follow up."
"2nd of 12, involved in finish | [RACE]: A messy contest that resulted in a bunched finish and it's form best treated with caution. | [HORSE]: emerges with credit having been stuck wide throughout after coming out of stall 12. He's fairly treated and could win again soon."
"6th of 17, competitive | [RACE]: A typically competitive York handicap with several holding chances as they approached the final 1f, the winner putting up a smart effort under his big weight but plenty were not seen to best effect on the day, the pace no more than fair and a few of the more interesting types failing to get a clear run at things, the first pair themselves meeting trouble. | [HORSE]: in first-time cheekpieces, is holding his form well this season, probably doing well under the circumstances here too having been stuck on the outside in a deeper race, though it did at least mean he avoided the trouble of others, actually causing a fair bit of it, in truth; raced wide, mid-division, headway over 3f out, ridden when edged left from 2f out, every chance 1f out, weakened final 100 yds."
"5th of 8, competitive | [RACE]: A steadily-run handicap in which the favourite was always well placed and got off the mark in comfortable fashion. | [HORSE]: , not yet exposed, would have had much more of a say had he not completely messed up the start."
"3rd of 14, involved in finish | [RACE]: Although no fewer than 10 of the 14 runners were having their first outing of the year, this still looked a highly competitive race of its type and it should throw up a winner or 2; it was strongly run, with the field well strung out in the back straight, but things became messy early in the home straight, quite a few finding trouble, the winner and third among them, the majority of the principals coming from off the pace, the fourth doing particularly well in the circumstances. | [HORSE]: ran a cracker on stable/seasonal debut under joint top-weight, having disappointed on his last two starts for Sir Michael Stoute. He stays further and is ground-versatile so could pick up a nice prize if building upon this."
"5th of 9, involved in finish | [RACE]: A steadily-run handicap that produced a blanket finish, the winner always well placed, the fourth and fifth better than the bare result further back. | [HORSE]: back on turf and in a better grade of race than he normally contests, was unlucky not to finish closer; mid-field, headway under pressure over 1f out, around a length down and keeping on well when no room final 50 yds, sure to have been right in the mix for the places granted more luck."
"2nd of 8, involved in finish | [RACE]: The unexposed favourite proved to be a let down in this fairly useful event, but a well-backed pair came to the fore, the 3-y-o winner taking a step forward, whilst the third would have finished closer if getting the breaks, so this looks reasonable form for the level. | [HORSE]: claimer ridden, attracted support and did enough to show he remains in good form under a change of tactics, but not for the first time left the impresion he wasn't giving it 100% at the business end; held up, smooth progress over 2f out, led under pressure over 1f out, headed when hung right last ½f."
"Won | [RACE]: An uncompetitive 3-y-o handicap, especially with Hadley Park again let down by his attitude, the door left open for Demilion, though he is worth crediting with some progression given the ease of victory. | [HORSE]: making handicap debut, showed improved form to get off the mark, justifying market confidence in the process; chased leader, travelled fluently, ran green/carried head bit awkwardly straight but quickened to lead final 1f, won readily; margin of victory was helped by his main rival wilting late on, but he'll go on improving and remain of interest."
"2nd of 12, involved in finish | [RACE]: Most simply couldn't cope with such a stern examinaiton provided by a strong gallop on heavy ground, the first 3 all having spent much of the race towards the inside rail, though Tele Red's jockey wisely angled into the clear in plenty of time, allowing him to take command of the race when Lightening Company was stuck for room, those 2 the oldest pair in the race and all in all a conservative view of the form surely best. | [HORSE]: soundly beaten on AW on his previous start, fared a good deal better, especially as he was denied room. He's a winning hurdler who will be worth another chance."
"6th of 14, competitive | [RACE]: A large field for a higher-grade sprint handicap, several of these having contested pattern or listed company, the winner last seen in the Middle Park, fitness potentially an issue that might have made the race less competitive, with 10 of the 14 having their first run of the year, though seemingly it turned out not to be a concern for the first 2; the field raced as one group down the centre, the pace a good one, the first 3 coming from off the pace, the winner right from the back of the field, some of those more at the sharp end perhaps better than the result. | [HORSE]: was popular in the market on handicap debut back on grass but again raced with the choke out and didn't get home in a race that was set up for the closers. He'll be worth another chance."
"Won | [RACE]: A handicap which developed along familiar lines for one over this C&D, the field congregating towards the far side with the low-drawn horses favoured, Boardman in fourth doing well in that regard, whilst Il Bandito impressed with how he travelled for a long way under an aggressive ride in a strongly-run race. | [HORSE]: back from a spin over hurdles, was kept right against the far rail and showed a most determined attitude when brought to challenge and just prevail in a driving finish. He clearly relishes soft ground and remains unexposed, so there is probably more to come."
"2nd of 6, competitive | [RACE]: A basement-level handicap that proved very one-sided after an early scramble for the lead that ensured a strong gallop. | [HORSE]: shaped as if still in good form, unlucky to bump into one for one thing but also meeting some trouble, either way able to uphold recent superiority over the favourite despite worse terms; in touch, effort home turn, not clear run briefly straight, got gap final 1f, kept on, no impression on winner."
"2nd of 8 | [RACE]: Monsieur Lambrays was subsequently demoted | [HORSE]: lost the race in the Stewards' room but this was at least a big step up on his two previous efforts for this stable. It could be argued that HALIPHON edging right played a part in the initial interference between the pair but he continued to lean on his rival with Orr, who was banned for a total of six days for two separate offences, using his whip in his incorrect hand so the Stewards were left with little choice."
"Won | [RACE]: The majority were 4-y-os and one making his handicap debut prevailed in a tight finish to a race which unfolded only approaching 2f out, a couple of the closers worth marking up as a result, chiefly the unlucky runner-up. | [HORSE]: whose stable is going well, had Buick on board for the first time, as well as being less exposed than the rest and took a further step forward to make a successful handicap debut, having the run of things but still having to battle well to get back past the third, though he wouldn't have collected had Chalk Mountain got a clear shot at things; dictated, kicked on over 2f out, headed entering final 1f, rallied, led again last ½f, just held on."
"2nd of 7, involved in finish | [RACE]: A modestly-run contest but that didn't stop the hold-up horses getting involved, the well-backed winner quickening decisively to lead entering the final 1f, though the runner-up would likely have given him plenty to think about with a clearer run. | [HORSE]: has never been lower in the weights and shouldn't be long in winning in this grade, charging home once in the clear, looking unlucky not to win; dived left leaving stalls, held up, travelled well, headway when no room over 1f out, switched final 1f, finished well."
"2nd of 11, involved in finish | [RACE]: Form to view positively for the level, which is no rarity in the Sunday Series, the 3 who pulled clear all successful at least once in recent starts. | [HORSE]: ran at least as well in defeat as when winning the time before, again making testing ground look like good to firm; chased leader, travelled best, led before end of back straight, ridden when edged left over 1f out, headed approaching final 100 yds, no extra close home; there'll be lesser handicaps and smaller fields he can dominate in the coming weeks, a 4 lb rise for Chester evidently not harsh."
"11th of 13, well beaten | [RACE]: The feature of ths low-grade handicap was the strong pace, the race set up for the closers, things unfolding ideally for Concert Boy under a well-judged ride, but there's no doubting that the one to take from the race is the pace forcer Goldmoyne, holding on to third despite the rest of the prominent racers finishing out the back and it's surely just a matter of time before he's winning races for his new yard. | [HORSE]: failed to repeat last effort having raced closer to the pace than ideal; dwelt, chased leaders, effort 2f out, weakened over 1f out."
"3rd of 9, involved in finish | [RACE]: This is handicap form with a very solid look to it, plenty of in-form sorts in the top half of the field, their efforts backed up by the timefigure. | [HORSE]: whose stable won this contest a year ago, ran his best race for a while despite making a big move before halfway."
"6th of 11, involved in finish | [RACE]: A fairly useful handicap with little separating the first 3, all of them having raced towards the fore in a race which saw nothing held up land a telling blow. | [HORSE]: is down to a good mark and stepped up on recent run, shaping better than the bare result; poorly drawn, steadied at the start, in rear, raced freely, headway 1f out, kept on for hand riding, nearest at the finish; one to keep an eye on."
"Won | [RACE]: A fair fillies' handicap run at a sound gallop, and a couple of 3-y-os at the head of the market finished first and third; the field split into 2 groups early but had merged by halfway and the finish developed against the far rail. | [HORSE]: up in distance for her handicap debut, had been mainly 7-1 the night before. In the pack who stayed more centre for a while early, which appeared a positive, she displayed a fine attitude on the softening ground to get off the mark. There should be more to come."
"3rd of 16, competitive | [RACE]: A competitive handicap on paper, though it proved anything but in truth, the winner turning it into a procession in the final 1f, Badri defying a high draw to sweep down the outside and quickly settle matters once hitting the front. | [HORSE]: a half-length second to today's winner at Newcastle last time, didn't get a clear run against the inside rail and had to be switched. He looked unlucky not to finish second but like the rest he had no chance with the winner."
"Won | [RACE]: A desperately weak race, Bradman having no trouble landing the odds back off his correct mark. | [HORSE]: strongly supported, had run well from out of the weights the previous week and, back off his correct mark, took full advantage to register an easy first success. Already due to be raised 6lb, that revision could underestimate him."
"10th of 10, fairly beaten | [RACE]: A solid handicap for the grade which saw the thriving winner pounce late to edge out the well-treated runner-up. | [HORSE]: can have a line put through this run; poorly drawn, raced very wide, in touch, raced freely, beaten over 1f out, left poorly placed."
"Won | [RACE]: A race for apprentices that had not ridden more than 10 winners, and there was major misjudgement from 4 of them, firstly in allowing the winner to build up such an advantage without having to work hard and then in not responding early enough when it was apparent the gap was uncomfortably big, resulting in 10-day bans for the 4 beaten riders; the winning time was really slow, and clearly a very cautious view of the winner's performance is needed. | [HORSE]: a hitherto 15-race maiden, was effectively presented with the race given the pace misjudgement of the other inexperienced apprentices; slowly into stride, not settle fully, led after 1f, allowed to drew well clear gradually with little effort, clearly in command over 3f out, completely unchallenged; needless to say, this was nothing like the step forward it might appear, and she's surely one to oppose next time from a higher mark."
"8th of 19, competitive | [RACE]: A big field assembled for this useful contest, though few hold any secrets from the handicapper, the stable-switching winner a notable exception, taking a step forward in what looks a good time; the 4 runners drawn highest raced in a group early before merging with the rest of the field and it was a level playing field. | [HORSE]: easy to back, proved he retains all his ability after 11 months off; waited with, driven halfway, still plenty to do under 2f out, plugged on, nearest at the finish; it's likely he'll tighten up for this and it bears repeating that he'll stay 1m."
"3rd of 6, involved in finish | [RACE]: A field size and betting market akin to a BAGS race and a quality of form much nearer A10 grade than A1. | [HORSE]: back in trip, wasn't disgraced after helping to force an ordinary gallop. She stays this trip but all her wins have been over shorter."
"Won | [RACE]: A messy handicap worth treating with some caution, a couple out of the race early on and the favourite always up against it from the rear in a steadily-run contest. | [HORSE]: got back on track with hood back on, but still raced as freely as ever, an easy time of things up front allowing him to keep on well enough to edge it towards the near rail; soon led, raced freely, pushed along 2f out, hung left, kept on, had the run of the race."
"Won | [RACE]: The odds-on favourite was sluggish at the start but tanked his way into contention in a soundly-run race and soon had matters in hand. | [HORSE]: unpenalised for last week's success, totally blew the start but still completed the hat-trick with ease, a well-run race suiting him very well, the yard going better now than for some time; in rear, headway on bridle under 3f out, switched soon after, produced to lead under 2f out, quickened clear final 1f; will be much higher in the weights when next seen but he's clearly thriving since joining current yard."
"7th of 13, fairly beaten | [RACE]: They split into 2 groups in this fairly useful event, stalls 1-6 racing down the centre with the remainder towards the stand rail and it was dominated by the former contingent, Buraback in fifth faring best of those who came near side. | [HORSE]: shaped better than the distance beaten suggests, second home in his group; raced stand side, in touch, ridden 2f out, faded."
"Won | [RACE]: Plenty to like about the winning favourite who took a very wide route to success from the rear, eventually wearing down one reappearing in top form with something to spare. | [HORSE]: avoided a penalty for her 5l Southwell win three days earlier so was 8lb well in. Although she had to work harder this time, she overcame being held up last off a steady gallop and racing wide on the home bend as the pace was quickening. Her new mark won't be beyond her."
"8th of 21, competitive | [RACE]: A fairly useful sprint in which they split into 2 groups, stalls 1-8 racing middle-to-far side but it was the bigger group and those drawn higher that held sway over C&D for a change, recent winner Tiriac just edging out one who had gone close in a similarly big field at Ascot the time before; the pace was a strong one, some quirky types that made some late inroads best not given too much credit. | [HORSE]: caught the eye again, keeping on from an unpromising position."
"5th of 9, involved in finish | [RACE]: A fairly useful handicap but it proved muddling, the free-going Sun Power ignored out in front and it made for a messy finish, the winner much better placed than the second. | [HORSE]: ran respectably on the back of a 4 lb rise in the weights, not seen to best effect; dwelt, held up, headway over 1f out, switched inside final 1f, one paced, would have benefited from a stronger gallop."
"9th of 9, fairly beaten | [RACE]: A useful handicap, though not a particularly strong one, nor one run at a flat-out gallop, the race developing in the final 2f, the field again up the centre. | [HORSE]: shaped as if needing the run on first outing since leaving Clive Cox for 100,000 gns, in first-time tongue strap after 10 months off, too free in front for his own good; soon led, pulled hard, shaken up over 2f out, headed soon after, weakened over 1f out; he looked the sort to go on again at 4 yrs, his next run likely to give a better indication of whether that will be the case."
"Won | [RACE]: A handicap that saw the pair of 4-y-os at the head of the market duly fill the first 2 places, and they're both worth extra credit over the rest, the winner gearing down late on and the runner-up meeting trouble in running, both sure to remain of interest. | [HORSE]: confirmed promise of C&D second last month with his rider keeping things simple from a potentially problematic draw; got across from stall 12 and soon led, travelled smoothly, shaken up over 1f out, quickened around 3 lengths clear and merely kept up to work under hands-and-heels ride, closed down once the race was over as a contest and value around double the bare margin; will continue to give a good account."
"5th of 7, involved in finish | [RACE]: Solid form for the grade, the first 2 in good order and both getting past one that is down to a handy mark now. | [HORSE]: is one to be very interested in, the handicapper having cut him plenty of slack despite all 3 runs this year being over a wholly inadequate trip, also not by any means given a hard time by his claimer here, making ground up rapidly in the final 1f to serve warning that he's ready to strike under more suitable circumstances; steadied at the start, adrift in rear, ridden tenderly home turn, ran on, not unduly punished, nearest at the finish, found the test inadequate; will be suited by a return to 7f+; one to look out for."
"6th of 11, involved in finish | [RACE]: A fairly useful handicap that produced a tight finish, the winner getting clear sailing along the stand-side rail, while a couple of the beaten horses didn't get the best of runs, including the third, who looked an unlucky loser. | [HORSE]: would have been involved in the finish but for running into a wall of horses inside the last. He was a bit unlucky the time before also and looks on a competitive mark."
"4th of 7, involved in finish | [RACE]: A couple that had been shaping up well sandwiched a last-time-out winner, but this was run at a stop-start gallop and certainly doesn't look like form to be getting carried away with at all. | [HORSE]: who had run poorly over jumps when last seen, returned to form without really getting the rub of the green; held up, not settle fully, headway on stand rail under 2f out, met some trouble soon after, plugged on, short of room again final 100 yds; one to bear in mind again now."
"9th of 17, fairly beaten | [RACE]: A race with a well-earned reputation as one of the strongest 3-y-o handicaps in the calendar, Quinault getting the better of subsequent pattern winners Washington Heights and Mill Stream in last year's renewal, but this year's race comes with a couple of caveats, heavily influenced by draw and pace, the winner ideally positioned to pick up the pieces, but value for a smart effort all the same under his big weight as he swept through from last, the placed pair and Tropical Island who seemed to need to run likely to be of more immediate interest. | [HORSE]: paid the price for setting too strong a gallop, dropping out tamely once headed."
"2nd of 9, involved in finish | [RACE]: A standard race for the grade, Abnaa responding well to a change of headgear and pinching an insurmountable lead once going on over 3f out, the runner-up doing well to get as close as he did and the one to take from the race. | [HORSE]: claimer ridden, went like the best at the weights back down in trip on a track that suits her well, conceding first run to the winner and only narrowly failing to make up the leeway; held up, travelled smoothly, pushed along 2f out, headway 1f out, edged left, stayed on, nearest at the finish; one to be interested in."
"3rd of 13, involved in finish | [RACE]: A low-grade sprint taken by the well-backed favourite, a couple of big-priced 4-y-os chasing him home from much further back. | [HORSE]: returning from a two-month break after disappointing at Nottingham, wasn't in the ideal position - in rear and caught wide - but finished off purposively down the centre, catching the eye in third. He's on a fair mark, so could easily gain amends."
"8th of 12, fairly beaten | [RACE]: A modestly-run handicap, the winner worth affording extra credit over the result having overhauled a much less exposed rival who had the run of things, a few further back not seen to best effect given how the way the race panned out. | [HORSE]: would have wanted a considerably stronger gallop, while he met with a bit of trouble too. He's only 1-20 on the Flat, and not one to be making excuses for, but he's up to winning from this sort of mark when things fall his way."
"6th of 6, involved in finish | [RACE]: A messy race run at a slow gallop in which the runner-up shaped best but found the post coming too soon. | [HORSE]: again wasn’t beaten far despite finishing last but ruined his chance by racing far too freely; handy, refused to settle, pulled way to front briefly end of back straight, headed soon after, remained prominent, no extra inside final 1f."
"Won | [RACE]: A messy nursery in which the much-improved winner caused a big shock, Andalseeyagraham getting clear sailing down the outside while several of his rivals ended up stuck in traffic on the near-side rail. | [HORSE]: back down in distance and with the visor discarded, came with a strong run round the outside of the pack from off the pace and actually won pretty comfortably. It was a surprise to see him win from out of the handicap, but he did cost 62,000euros and is a half-brother to four winners including Group 2 winner Sir Busker, and this didn't look a fluke."
"16th of 18, well beaten | [RACE]: A useful handicap that was strongly run thanks to Bowman, setting things up for those in the second half of the field, things panning out ideally for Lyndon B who got a charmed run up the inner at the cutaway, getting first run on the second who might well have won had he got an uninterrupted passage. | [HORSE]: found run of good form coming to a halt, not the first time he's run poorly at this course, though he has handled the undulations of Chepstow; mid-field, struggling before halfway, lost place 2f out."
"10th of 16, well beaten | [RACE]: A handicap which developed along familiar lines for one over this C&D, the field congregating towards the far side with the low-drawn horses favoured, Boardman in fourth doing well in that regard, whilst Il Bandito impressed with how he travelled for a long way under an aggressive ride in a strongly-run race. | [HORSE]: probably needed the run after 5 months off; slowly into stride, in rear, ridden when met some trouble over 2f out, not knocked about, never a threat; wins-to-runs ratio leaves something to be desired but he's down to a potentially lenient mark and should be closer to form next time."
"4th of 8, competitive | [RACE]: A steady pace, set by the runner-up, meant the short-priced favourite had to work a bit harder than the market anticipated to prevail, the pair clear of a couple stepping up in trip, the fourth given very little chance to show what he could do, the way the race was run. | [HORSE]: was given an exaggerated waiting ride, presumably with doubts about his staying the 1f longer trip, but that meant he had very little chance the way the race was run, even if he did stay, clearly better than the result; in rear, travelled well, shaken up over 1f out, ran on, never on terms, left with too much to do; not obviously well treated, but definitely better than this suggests."
"Won | [RACE]: A fillies' handicap blown apart by a handicap/all-weather debutant, Vibrant Pearl effortlessly coming from last to first and scoring with plenty more in hand than the bare margin implies, another unexposed 3-y-o chasing her home. | [HORSE]: switching to the AW on her handicap debut, made her ground up easily on the wing and won with more in hand than the margin suggests, not needing a hard ride to assert and eased up near the line. She looks one with a good deal more to offer, especially on artificial surfaces."
"10th of 11, well beaten | [RACE]: A positive addition to the card, the race upgraded from class 3 status in 2023 and worth more than double to the winner this time, and it attracted a smart field, Lethal Levi perked up by new headgear and bouncing back to his best to make all down the centre of the track, much like the Lockinge winner had 35 minutes earlier, United Approach and Under The Twilight doing best of those from off the pace and worth upgrading somewhat. | [HORSE]: was easy to back and proved to be a disappointment considering how well he'd done to win over C&D last time, but that had been on good to soft and he didn't look happy from a long way out under these firmer conditions; held up, pushed along soon after halfway, never involved; he's very much in the right hands to bounce back at some stage."
